Date,Store Number,Foot Traffic,Number of Visitors
2022-4-16,40,10926,866
2022-4-16,10,12368,1217
2022-4-16,59,13873,1062
2022-4-16,36,10818,904
2022-4-16,25,7875,741
2022-4-16,19,10448,1070
2022-4-16,45,8144,776
2022-4-16,4,16513,1685
2022-4-16,53,13089,872
2022-4-16,30,12329,1317
2022-4-16,68,14007,1359
2022-4-16,18,12853,945
2022-4-16,44,10377,787
2022-4-16,15,11511,1064
2022-4-16,64,10126,1108
2022-4-16,41,9510,726
2022-4-16,23,10486,873
2022-4-16,49,8488,574
2022-4-16,2,16299,1503
2022-4-16,51,14067,1517
2022-4-16,28,13269,1035
2022-4-16,66,13014,906
2022-4-16,20,10895,1127
2022-4-16,46,8676,910
2022-4-16,26,9746,688
2022-4-17,1,13657,616
2022-4-17,50,13428,596
2022-4-17,27,15161,709
2022-4-17,70,15059,714
2022-4-17,65,17358,695
2022-4-17,21,19168,1758
2022-4-17,47,21465,1434
2022-4-17,24,20859,1598
2022-4-17,3,30362,2894
2022-4-17,52,19711,941
2022-4-17,29,17316,752
2022-4-17,67,16477,695
2022-4-17,9,27827,1947
2022-4-17,58,30902,2797
2022-4-17,35,25627,2037
2022-4-17,6,30299,2982
2022-4-17,55,26388,2667
2022-4-17,32,30039,2806
2022-4-17,22,16511,1755
2022-4-17,48,17116,1528
2022-4-17,8,25586,2214
2022-4-17,57,27766,2439
2022-4-17,34,27886,2625
2022-4-17,12,26610,2391
2022-4-17,61,26380,2512
2022-4-17,38,22290,1984
2022-4-17,11,25171,1730
2022-4-17,60,25175,2443
2022-4-17,37,19431,1914
2022-4-17,5,26899,2298
2022-4-17,54,35021,3334
2022-4-17,31,33210,3143
2022-4-17,69,32838,3054
2022-4-17,17,21656,1635
2022-4-17,43,26517,2379
2022-4-17,7,24708,2263
2022-4-17,56,24994,1714
2022-4-17,33,22614,2197
2022-4-17,13,25883,1978
2022-4-17,62,25641,2138
2022-4-17,39,20248,2181
2022-4-17,16,24365,2380
2022-4-17,42,19811,1529
2022-4-17,14,26086,2080
2022-4-17,63,25113,2151
2022-4-17,40,24229,2183
2022-4-17,10,25454,2099
2022-4-17,59,30187,3215
2022-4-17,36,29069,3175
2022-4-17,25,22607,1593
2022-4-17,19,19766,1852
2022-4-17,45,23097,2329
2022-4-17,4,34330,2555
2022-4-17,53,32013,2883
2022-4-17,30,28417,3045
2022-4-17,68,29800,2474
2022-4-17,18,24251,2664
2022-4-17,44,24164,2517
2022-4-17,15,26190,2531
2022-4-17,64,21337,2224
2022-4-17,41,20591,1393
2022-4-17,23,20103,2026
2022-4-17,49,23400,1951
2022-4-17,2,34375,2521
2022-4-17,51,27651,3038
2022-4-17,28,24774,2452
2022-4-17,66,26527,2425
2022-4-17,20,22060,1942
2022-4-17,46,19847,1436
2022-4-17,26,21722,2123
2022-4-18,1,13352,472
2022-4-18,50,17554,564
2022-4-18,27,15357,634
2022-4-18,70,15510,682
2022-4-18,65,12604,378
2022-4-18,21,23870,1981
2022-4-18,47,22717,2112
2022-4-18,24,22966,2471
2022-4-18,3,29080,2611
2022-4-18,52,18019,842
2022-4-18,29,15484,710
2022-4-18,67,18959,1019
2022-4-18,9,31197,2405
2022-4-18,58,22852,2501
2022-4-18,35,23195,2033
2022-4-18,6,29887,2236
2022-4-18,55,30096,2602
2022-4-18,32,27485,2265
2022-4-18,22,23364,2120
2022-4-18,48,19144,1796
2022-4-18,8,29277,2965
2022-4-18,57,27434,2933
2022-4-18,34,30381,2397
2022-4-18,12,20329,1522
2022-4-18,61,25312,2302
2022-4-18,38,22441,1662
2022-4-18,11,27760,2456
2022-4-18,60,27866,2924
2022-4-18,37,27241,2418
2022-4-18,5,35744,3578
2022-4-18,54,31450,3173
2022-4-18,31,30641,3198
2022-4-18,69,27293,2734
2022-4-18,17,26800,2183
2022-4-18,43,19866,1388
2022-4-18,7,31129,2580
2022-4-18,56,27131,1929
2022-4-18,33,31130,2942
2022-4-18,13,24229,1668
2022-4-18,62,20785,1938
2022-4-18,39,23087,2233
2022-4-18,16,26182,2298
2022-4-18,42,22306,1918
2022-4-18,14,25617,1932
2022-4-18,63,25210,2769
2022-4-18,40,26092,1730
2022-4-18,10,31634,2174
2022-4-18,59,22547,1570
2022-4-18,36,30533,2985
2022-4-18,25,20943,1612
2022-4-18,19,22213,1507
2022-4-18,45,20777,1733
2022-4-18,4,31204,2680
2022-4-18,53,33113,3158
2022-4-18,30,29976,3105
2022-4-18,68,35799,3232
2022-4-18,18,21887,1523
2022-4-18,44,19735,2012
2022-4-18,15,24626,2142
2022-4-18,64,21788,2174
2022-4-18,41,24153,1786
2022-4-18,23,21716,2102
2022-4-18,49,18487,2028
2022-4-18,2,30336,3055
2022-4-18,51,26775,2220
2022-4-18,28,28620,2657
2022-4-18,66,30279,3163
2022-4-18,20,21941,2055
2022-4-18,46,17404,1631
2022-4-18,26,19599,1859
2022-4-19,1,8448,320
2022-4-19,50,9117,412
2022-4-19,27,8447,251
2022-4-19,70,10428,488
2022-4-19,65,11621,424
2022-4-19,21,12200,1245
2022-4-19,47,13800,1020
2022-4-19,24,12302,1305
2022-4-19,3,21901,1959
2022-4-19,52,12113,678
2022-4-19,29,12759,655
2022-4-19,67,11202,492
2022-4-19,9,18780,1499
2022-4-19,58,17477,1821
2022-4-19,35,15668,1198
2022-4-19,6,17559,1676
2022-4-19,55,16524,1815
2022-4-19,32,17359,1245
2022-4-19,22,13669,1120
2022-4-19,48,11394,981
2022-4-19,8,19349,1946
2022-4-19,57,15436,1434
2022-4-19,34,18766,1571
2022-4-19,12,13068,914
2022-4-19,61,13362,1287
2022-4-19,38,14377,1377
2022-4-19,11,15528,1165
2022-4-19,60,15853,1418
2022-4-19,37,13294,1188
2022-4-19,5,19991,1605
2022-4-19,54,19282,1599
2022-4-19,31,20348,1438
2022-4-19,69,16647,1284
2022-4-19,17,16864,1280
2022-4-19,43,16956,1495
2022-4-19,7,16220,1752
2022-4-19,56,18155,1281
2022-4-19,33,16115,1458
2022-4-19,13,15065,1032
2022-4-19,62,16484,1098
2022-4-19,39,14803,977
2022-4-19,16,13819,1255
2022-4-19,42,14907,1212
2022-4-19,14,15369,1661
2022-4-19,63,14877,1530
2022-4-19,40,13756,1220
2022-4-19,10,14918,1510
2022-4-19,59,16199,1605
2022-4-19,36,20616,1758
2022-4-19,25,14412,1340
2022-4-19,19,11198,1109
2022-4-19,45,14612,1284
2022-4-19,4,22236,1971
2022-4-19,53,21565,1638
2022-4-19,30,20585,1923
2022-4-19,68,20651,2197
2022-4-19,18,15556,1184
2022-4-19,44,16739,1520
2022-4-19,15,17334,1162
2022-4-19,64,17174,1596
2022-4-19,41,13466,1074
2022-4-19,23,12786,852
2022-4-19,49,14145,1181
2022-4-19,2,17319,1787
2022-4-19,51,23568,2577
2022-4-19,28,16924,1758
2022-4-19,66,17771,1544
2022-4-19,20,12897,1410
2022-4-19,46,11677,1136
2022-4-19,26,14527,1173
2022-4-20,1,7054,285
2022-4-20,50,7332,342
2022-4-20,27,6548,268
2022-4-20,70,6239,254
2022-4-20,65,7556,307
2022-4-20,21,9645,667
2022-4-20,47,10373,1022
2022-4-20,24,10492,893
2022-4-20,3,17445,1424
2022-4-20,52,9145,550
2022-4-20,29,9051,498
2022-4-20,67,9274,405
2022-4-20,9,14383,1021
2022-4-20,58,11874,876
2022-4-20,35,14579,1572
2022-4-20,6,13810,1266
2022-4-20,55,11939,1132
2022-4-20,32,14000,1514
2022-4-20,22,10337,779
2022-4-20,48,8695,837
2022-4-20,8,13809,939
2022-4-20,57,11652,1040
2022-4-20,34,13558,1417
2022-4-20,12,11905,1148
2022-4-20,61,13765,1233
2022-4-20,38,10465,1139
2022-4-20,11,11056,1154
2022-4-20,60,9937,742
2022-4-20,37,12512,1329
2022-4-20,5,15211,1363
2022-4-20,54,14755,1368
2022-4-20,31,15886,1489
2022-4-20,69,17135,1581
2022-4-20,17,13007,1395
2022-4-20,43,12920,1396
2022-4-20,7,12524,859
2022-4-20,56,12926,1074
2022-4-20,33,14082,1236
2022-4-20,13,11269,1037
2022-4-20,62,10140,782
2022-4-20,39,11935,828
2022-4-20,16,12636,1365
2022-4-20,42,12544,994
2022-4-20,14,9978,700
2022-4-20,63,11276,817
2022-4-20,40,13772,1066
2022-4-20,10,11915,871
2022-4-20,59,13964,1068
2022-4-20,36,13622,1345
2022-4-20,25,9755,857
2022-4-20,19,8526,819
2022-4-20,45,8494,808
2022-4-20,4,12945,1322
2022-4-20,53,12833,1129
2022-4-20,30,13268,1370
2022-4-20,68,14182,1432
2022-4-20,18,13695,1045
2022-4-20,44,11510,950
2022-4-20,15,13673,1494
2022-4-20,64,13575,1293
2022-4-20,41,10942,923
2022-4-20,23,11434,875
2022-4-20,49,8933,764
2022-4-20,2,16550,1381
2022-4-20,51,17756,1769
2022-4-20,28,15900,1368
2022-4-20,66,16987,1302
2022-4-20,20,11670,1222
2022-4-20,46,10434,696
2022-4-20,26,11502,924
2022-4-21,1,8312,320
2022-4-21,50,10904,539
2022-4-21,27,8754,273
2022-4-21,70,7951,243
2022-4-21,65,9119,275
2022-4-21,21,10401,908
2022-4-21,47,14084,1266
2022-4-21,24,11177,1109
2022-4-21,3,17909,1565
2022-4-21,52,10244,578
2022-4-21,29,12888,619
2022-4-21,67,10074,431
2022-4-21,9,15313,1508
2022-4-21,58,14418,1316
2022-4-21,35,14946,1612
2022-4-21,6,15157,1430
2022-4-21,55,16996,1688
2022-4-21,32,18733,1995
2022-4-21,22,11133,1134
2022-4-21,48,11960,955
2022-4-21,8,18424,1253
2022-4-21,57,15803,1256
2022-4-21,34,19583,2143
2022-4-21,12,13187,1304
2022-4-21,61,16177,1655
2022-4-21,38,13773,1075
2022-4-21,11,14779,982
2022-4-21,60,12717,1110
2022-4-21,37,15456,1068
2022-4-21,5,16867,1371
2022-4-21,54,18255,1226
2022-4-21,31,17697,1314
2022-4-21,69,21083,1612
2022-4-21,17,13223,1147
2022-4-21,43,16679,1826
2022-4-21,7,19107,1666
2022-4-21,56,17787,1329
2022-4-21,33,17654,1605
2022-4-21,13,17210,1347
2022-4-21,62,12339,1238
2022-4-21,39,13596,1259
2022-4-21,16,12536,1167
2022-4-21,42,13409,1045
2022-4-21,14,13145,1347
2022-4-21,63,16899,1245
2022-4-21,40,13025,1026
2022-4-21,10,17752,1433
2022-4-21,59,18998,1974
2022-4-21,36,18942,1696
2022-4-21,25,13223,1055
2022-4-21,19,10608,961
2022-4-21,45,10761,1145
2022-4-21,4,16509,1446
2022-4-21,53,16089,1112
2022-4-21,30,18710,1401
2022-4-21,68,21239,1496
2022-4-21,18,15351,1431
2022-4-21,44,13272,899
2022-4-21,15,13291,1343
2022-4-21,64,16496,1246
2022-4-21,41,12962,1125
2022-4-21,23,11193,836
2022-4-21,49,11732,808
2022-4-21,2,16670,1401
2022-4-21,51,15673,1396
2022-4-21,28,18651,1992
2022-4-21,66,19553,1693
2022-4-21,20,12374,1039
2022-4-21,46,13323,1128
2022-4-21,26,10369,755
2022-4-22,1,9427,297
2022-4-22,50,7863,296
2022-4-22,27,8242,321
2022-4-22,70,7344,266
2022-4-22,65,7464,352
2022-4-22,21,9746,859
2022-4-22,47,9828,1027
2022-4-22,24,12821,997
2022-4-22,3,18126,1638
2022-4-22,52,10312,529
2022-4-22,29,11670,735
2022-4-22,67,12087,515
2022-4-22,9,15624,1356
2022-4-22,58,14295,981
2022-4-22,35,14778,1021
2022-4-22,6,17742,1523
2022-4-22,55,14395,1173
2022-4-22,32,16064,1343
2022-4-22,22,13671,905
2022-4-22,48,13180,1361
2022-4-22,8,16191,1072
2022-4-22,57,16499,1342
2022-4-22,34,16074,1259
2022-4-22,12,12733,939
2022-4-22,61,13165,1054
2022-4-22,38,12954,1322
2022-4-22,11,13050,970
2022-4-22,60,14150,1377
2022-4-22,37,13228,906
2022-4-22,5,18037,1327
2022-4-22,54,20377,1805
2022-4-22,31,17437,1625
2022-4-22,69,19365,1911
2022-4-22,17,11844,1189
2022-4-22,43,11400,987
2022-4-22,7,15266,1572
2022-4-22,56,15936,1445
2022-4-22,33,15249,1476
2022-4-22,13,13153,1140
2022-4-22,62,13753,1507
2022-4-22,39,11315,1156
2022-4-22,16,15886,1071
2022-4-22,42,15026,1339
2022-4-22,14,13913,1351
2022-4-22,63,13451,1218
2022-4-22,40,12381,844
2022-4-22,10,17075,1680
2022-4-22,59,16076,1620
2022-4-22,36,15633,1033
2022-4-22,25,10917,793
2022-4-22,19,10815,1007
2022-4-22,45,9962,730
2022-4-22,4,14543,1504
2022-4-22,53,17485,1897
2022-4-22,30,18800,1522
2022-4-22,68,18777,1651
2022-4-22,18,11291,970
2022-4-22,44,13886,1185
2022-4-22,15,14818,1235
2022-4-22,64,12461,963
2022-4-22,41,12048,944
2022-4-22,23,12011,1148
2022-4-22,49,10490,1090
2022-4-22,2,16343,1185
2022-4-22,51,20294,1506
2022-4-22,28,17914,1706
2022-4-22,66,18125,1328
2022-4-22,20,12624,942
2022-4-22,46,10306,735
2022-4-22,26,13643,1402
2022-4-23,1,8393,384
2022-4-23,50,8224,396
2022-4-23,27,9651,451
2022-4-23,70,8802,268
2022-4-23,65,9374,376
2022-4-23,21,11040,1051
2022-4-23,47,11144,1123
2022-4-23,24,10163,803
2022-4-23,3,19377,1323
2022-4-23,52,10325,624
2022-4-23,29,11295,558
2022-4-23,67,10917,579
2022-4-23,9,12529,1031
2022-4-23,58,17531,1798
2022-4-23,35,14286,973
2022-4-23,6,12639,931
2022-4-23,55,13588,1007
2022-4-23,32,13450,1243
2022-4-23,22,12840,1395
2022-4-23,48,11086,1060
2022-4-23,8,16311,1212
2022-4-23,57,17016,1612
2022-4-23,34,16967,1643
2022-4-23,12,15087,1065
2022-4-23,61,13477,1199
2022-4-23,38,12354,989
2022-4-23,11,14914,1034
2022-4-23,60,10993,1101
2022-4-23,37,14956,1161
2022-4-23,5,14157,1027
2022-4-23,54,17511,1882
2022-4-23,31,14765,1119
2022-4-23,69,18918,1873
2022-4-23,17,14064,1481
2022-4-23,43,15298,1506
2022-4-23,7,12859,1127
2022-4-23,56,17462,1727
2022-4-23,33,16626,1424
2022-4-23,13,14340,1531
2022-4-23,62,13070,1085
2022-4-23,39,14408,1539
2022-4-23,16,15033,1050
2022-4-23,42,13737,1149
2022-4-23,14,11832,1189
2022-4-23,63,14107,1159
2022-4-23,40,13809,1321
2022-4-23,10,15304,1166
2022-4-23,59,15060,1125
2022-4-23,36,16736,1408
2022-4-23,25,11315,824
2022-4-23,19,11416,1255
2022-4-23,45,10212,935
2022-4-23,4,19715,1746
2022-4-23,53,16452,1786
2022-4-23,30,16762,1730
2022-4-23,68,18600,1316
2022-4-23,18,12740,1081
2022-4-23,44,13348,1185
2022-4-23,15,13947,1343
2022-4-23,64,12955,1115
2022-4-23,41,15347,1212
2022-4-23,23,11484,1207
2022-4-23,49,11661,874
2022-4-23,2,18747,1564
2022-4-23,51,15178,1377
2022-4-23,28,19328,1493
2022-4-23,66,17967,1792
2022-4-23,20,12935,1060
2022-4-23,46,11679,813
2022-4-23,26,10688,960
2022-4-24,1,17672,842
2022-4-24,50,17539,563
2022-4-24,27,15943,703
2022-4-24,70,15462,462
2022-4-24,65,14641,439
2022-4-24,21,17843,1732
2022-4-24,47,21564,1938
2022-4-24,24,23457,1646
2022-4-24,3,31757,2488
2022-4-24,52,20471,988
2022-4-24,29,15630,893
2022-4-24,67,17789,1121
2022-4-24,9,32044,3108
2022-4-24,58,25214,2491
2022-4-24,35,25134,2127
2022-4-24,6,28660,2483
2022-4-24,55,29328,2691
2022-4-24,32,22815,1509
2022-4-24,22,17412,1595
2022-4-24,48,18570,1321
2022-4-24,8,25116,2544
2022-4-24,57,30765,3156
2022-4-24,34,22859,2221
2022-4-24,12,22630,2005
2022-4-24,61,24592,1961
2022-4-24,38,20726,1634
2022-4-24,11,20150,1676
2022-4-24,60,26695,2256
2022-4-24,37,27972,3055
2022-4-24,5,32552,3434
2022-4-24,54,35466,2804
2022-4-24,31,26801,2410
2022-4-24,69,29902,3253
2022-4-24,17,20324,1827
2022-4-24,43,25391,1678
2022-4-24,7,31272,3198
2022-4-24,56,24014,2183
2022-4-24,33,27706,2421
2022-4-24,13,23617,2540
2022-4-24,62,20068,2013
2022-4-24,39,19798,2029
2022-4-24,16,26136,2128
2022-4-24,42,25897,2568
2022-4-24,14,23425,1683
2022-4-24,63,21638,2248
2022-4-24,40,23941,1947
2022-4-24,10,24456,2320
2022-4-24,59,29873,2867
2022-4-24,36,31983,2632
2022-4-24,25,17908,1906
2022-4-24,19,19492,1772
2022-4-24,45,21934,1852
2022-4-24,4,32625,2208
2022-4-24,53,35919,3172
2022-4-24,30,30506,3115
2022-4-24,68,35302,2684
2022-4-24,18,22689,2043
2022-4-24,44,22357,1702
2022-4-24,15,24133,2322
2022-4-24,64,27927,2926
2022-4-24,41,23734,2499
2022-4-24,23,23706,1905
2022-4-24,49,23170,1852
2022-4-24,2,31986,2201
2022-4-24,51,33264,2287
2022-4-24,28,33994,3609
2022-4-24,66,28943,2512
2022-4-24,20,23598,2144
2022-4-24,46,22911,1752
2022-4-24,26,18547,1264
2022-4-25,1,15949,599
2022-4-25,50,17290,525
2022-4-25,27,13865,678
2022-4-25,70,16721,638
2022-4-25,65,17292,814
2022-4-25,21,23348,1756
2022-4-25,47,18696,1371
2022-4-25,24,22849,1794
2022-4-25,3,32384,2537
2022-4-25,52,18972,1067
2022-4-25,29,18912,1130
2022-4-25,67,19525,932
2022-4-25,9,23405,2194
2022-4-25,58,29853,2422
2022-4-25,35,29267,2423
2022-4-25,6,24302,1826
2022-4-25,55,24888,2687
2022-4-25,32,25569,2688
2022-4-25,22,18225,1758
2022-4-25,48,19198,1872
2022-4-25,8,31329,2771
2022-4-25,57,25406,2394
2022-4-25,34,28207,2074
2022-4-25,12,23498,2212
2022-4-25,61,21754,1542
2022-4-25,38,23823,1739
2022-4-25,11,19778,2133
2022-4-25,60,19449,1685
2022-4-25,37,19393,1719
2022-4-25,5,33254,3058
2022-4-25,54,34102,3110
2022-4-25,31,35459,2721
2022-4-25,69,30051,2221
2022-4-25,17,26253,1928
2022-4-25,43,21745,1825
2022-4-25,7,25887,2511
2022-4-25,56,26399,1800
2022-4-25,33,23356,1670
2022-4-25,13,21394,1768
2022-4-25,62,23833,2422
2022-4-25,39,20468,2234
2022-4-25,16,24676,2291
2022-4-25,42,26415,2467
2022-4-25,14,26046,1952
2022-4-25,63,23786,2493
2022-4-25,40,22122,1851
2022-4-25,10,27622,1841
2022-4-25,59,30604,2712
2022-4-25,36,27839,2748
2022-4-25,25,17799,1608
2022-4-25,19,20175,1667
2022-4-25,45,19872,1537
2022-4-25,4,33423,3226
2022-4-25,53,25648,2219
2022-4-25,30,27856,2271
2022-4-25,68,27749,2939
2022-4-25,18,27467,1815
2022-4-25,44,26875,2595
2022-4-25,15,24673,2372
2022-4-25,64,20656,1946
2022-4-25,41,20554,2133
2022-4-25,23,16629,1807
2022-4-25,49,16570,1393
2022-4-25,2,27129,2685
2022-4-25,51,35374,3697
2022-4-25,28,34120,2391
2022-4-25,66,26529,2342
2022-4-25,20,22992,2447
2022-4-25,46,21240,1833
2022-4-25,26,17242,1655
2022-4-26,1,8437,359
2022-4-26,50,8421,345
2022-4-26,27,9511,319
2022-4-26,70,7070,308
2022-4-26,65,7991,378
2022-4-26,21,9742,664
2022-4-26,47,10091,946
2022-4-26,24,10839,1137
2022-4-26,3,15523,1227
2022-4-26,52,9887,562
2022-4-26,29,10411,466
2022-4-26,67,10330,450
2022-4-26,9,15444,1032
2022-4-26,58,15206,1307
2022-4-26,35,12726,1092
2022-4-26,6,14652,1301
2022-4-26,55,16656,1728
2022-4-26,32,16636,1724
2022-4-26,22,11994,1022
2022-4-26,48,10195,697
2022-4-26,8,14443,1185
2022-4-26,57,12411,1236
2022-4-26,34,16292,1174
2022-4-26,12,11041,1076
2022-4-26,61,12653,1292
2022-4-26,38,13065,1272
2022-4-26,11,12016,1164
2022-4-26,60,13644,997
2022-4-26,37,11959,1185
2022-4-26,5,15038,1017
2022-4-26,54,13808,1144
2022-4-26,31,15228,1562
2022-4-26,69,16086,1434
2022-4-26,17,14282,1057
2022-4-26,43,14755,1137
2022-4-26,7,12101,1232
2022-4-26,56,13966,1526
2022-4-26,33,13743,1112
2022-4-26,13,14490,1447
2022-4-26,62,13632,1395
2022-4-26,39,13847,1305
2022-4-26,16,11550,1003
2022-4-26,42,12777,1009
2022-4-26,14,11117,1202
2022-4-26,63,11563,1239
2022-4-26,40,14312,1291
2022-4-26,10,16711,1576
2022-4-26,59,16178,1724
2022-4-26,36,14475,1476
2022-4-26,25,10127,1110
2022-4-26,19,11481,1166
2022-4-26,45,9648,718
2022-4-26,4,15733,1084
2022-4-26,53,14293,1409
2022-4-26,30,17613,1647
2022-4-26,68,15356,1138
2022-4-26,18,13538,1093
2022-4-26,44,11358,1244
2022-4-26,15,11702,1011
2022-4-26,64,11392,1169
2022-4-26,41,12875,1232
2022-4-26,23,10397,925
2022-4-26,49,12385,1235
2022-4-26,2,16833,1806
2022-4-26,51,18480,1675
2022-4-26,28,17718,1779
2022-4-26,66,18791,1406
2022-4-26,20,10724,786
2022-4-26,46,11031,870
2022-4-26,26,11788,781
2022-4-27,1,8708,297
2022-4-27,50,10302,454
2022-4-27,27,8474,369
2022-4-27,70,9109,274
2022-4-27,65,9732,306
2022-4-27,21,13371,964
2022-4-27,47,12969,1295
2022-4-27,24,10698,795
2022-4-27,3,15632,1062
2022-4-27,52,10911,533
2022-4-27,29,11340,616
2022-4-27,67,10848,693
2022-4-27,9,16039,1424
2022-4-27,58,15032,1578
2022-4-27,35,14667,1300
2022-4-27,6,15021,1410
2022-4-27,55,16656,1447
2022-4-27,32,18785,1723
2022-4-27,22,10579,881
2022-4-27,48,12815,1167
2022-4-27,8,15865,1452
2022-4-27,57,16974,1593
2022-4-27,34,13680,1077
2022-4-27,12,12003,953
2022-4-27,61,15842,1302
2022-4-27,38,14196,971
2022-4-27,11,12676,1087
2022-4-27,60,16432,1567
2022-4-27,37,13386,1170
2022-4-27,5,19017,1870
2022-4-27,54,19902,1493
2022-4-27,31,19168,1875
2022-4-27,69,15746,1444
2022-4-27,17,16700,1134
2022-4-27,43,15772,1695
2022-4-27,7,18286,1393
2022-4-27,56,18117,1992
2022-4-27,33,17465,1843
2022-4-27,13,12762,950
2022-4-27,62,16520,1735
2022-4-27,39,12633,948
2022-4-27,16,12667,1195
2022-4-27,42,13643,1286
2022-4-27,14,12364,857
2022-4-27,63,13196,1133
2022-4-27,40,12769,1258
2022-4-27,10,17047,1472
2022-4-27,59,18729,1628
2022-4-27,36,13924,1417
2022-4-27,25,11844,909
2022-4-27,19,10808,1011
2022-4-27,45,10221,818
2022-4-27,4,21506,1790
2022-4-27,53,20913,1828
2022-4-27,30,15714,1252
2022-4-27,68,21419,1541
2022-4-27,18,14306,1253
2022-4-27,44,11975,988
2022-4-27,15,12671,1015
2022-4-27,64,13149,1247
2022-4-27,41,14691,1204
2022-4-27,23,12019,841
2022-4-27,49,11080,922
2022-4-27,2,20075,1457
2022-4-27,51,17184,1258
2022-4-27,28,19077,1605
2022-4-27,66,20092,1867
2022-4-27,20,11094,1193
2022-4-27,46,11067,858
2022-4-27,26,10572,1140
2022-4-28,1,6991,331
2022-4-28,50,8213,266
2022-4-28,27,8262,357
2022-4-28,70,7789,255
2022-4-28,65,6896,220
2022-4-28,21,10088,1002
2022-4-28,47,9841,774
2022-4-28,24,10859,1183
2022-4-28,3,19327,1768
2022-4-28,52,11692,516
2022-4-28,29,10732,491
2022-4-28,67,11603,611
2022-4-28,9,14236,1033
2022-4-28,58,14300,1444
2022-4-28,35,14948,1103
2022-4-28,6,14967,1303
2022-4-28,55,15755,1162
2022-4-28,32,12843,1262
2022-4-28,22,9442,1027
2022-4-28,48,9437,643
2022-4-28,8,14583,1545
2022-4-28,57,17251,1590
2022-4-28,34,15027,1201
2022-4-28,12,12521,1208
2022-4-28,61,12723,1209
2022-4-28,38,11304,805
2022-4-28,11,11633,990
2022-4-28,60,14130,1244
2022-4-28,37,14510,989
2022-4-28,5,17456,1249
2022-4-28,54,17712,1657
2022-4-28,31,17852,1938
2022-4-28,69,16530,1348
2022-4-28,17,11325,872
2022-4-28,43,12610,1329
2022-4-28,7,13731,1133
2022-4-28,56,16701,1323
2022-4-28,33,12371,1119
2022-4-28,13,11305,826
2022-4-28,62,11551,1070
2022-4-28,39,13899,1378
2022-4-28,16,13973,1357
2022-4-28,42,15105,1283
2022-4-28,14,14360,1262
2022-4-28,63,12848,898
2022-4-28,40,14279,1027
2022-4-28,10,12768,1278
2022-4-28,59,16660,1217
2022-4-28,36,14217,1306
2022-4-28,25,10827,763
2022-4-28,19,9219,843
2022-4-28,45,10014,732
2022-4-28,4,14986,1070
2022-4-28,53,16535,1729
2022-4-28,30,18455,1550
2022-4-28,68,19431,1356
2022-4-28,18,11050,805
2022-4-28,44,13203,979
2022-4-28,15,12674,1326
2022-4-28,64,11429,835
2022-4-28,41,12516,1141
2022-4-28,23,9748,643
2022-4-28,49,9657,929
2022-4-28,2,16057,1245
2022-4-28,51,14403,1249
2022-4-28,28,13906,1113
2022-4-28,66,16334,1642
2022-4-28,20,10539,1135
2022-4-28,46,11546,920
2022-4-28,26,10609,1006
2022-4-29,1,8188,282
2022-4-29,50,9193,275
2022-4-29,27,7762,253
2022-4-29,70,10528,502
2022-4-29,65,8046,293
2022-4-29,21,12181,1254
2022-4-29,47,11654,813
2022-4-29,24,13142,1060
2022-4-29,3,20453,1644
2022-4-29,52,10504,600
2022-4-29,29,11772,775
2022-4-29,67,13072,552
2022-4-29,9,15401,1073
2022-4-29,58,16048,1114
2022-4-29,35,19464,1676
2022-4-29,6,17941,1517
2022-4-29,55,14897,1144
2022-4-29,32,18625,2000
2022-4-29,22,11528,1007
2022-4-29,48,11185,817
2022-4-29,8,15208,1307
2022-4-29,57,14684,1198
2022-4-29,34,17161,1670
2022-4-29,12,14189,968
2022-4-29,61,12218,1204
2022-4-29,38,12815,1006
2022-4-29,11,14576,969
2022-4-29,60,17171,1459
2022-4-29,37,16517,1113
2022-4-29,5,16523,1319
2022-4-29,54,16227,1274
2022-4-29,31,20073,1995
2022-4-29,69,19402,1826
2022-4-29,17,17054,1691
2022-4-29,43,16450,1750
2022-4-29,7,17084,1359
2022-4-29,56,15407,1518
2022-4-29,33,16030,1083
2022-4-29,13,17171,1506
2022-4-29,62,14298,1304
2022-4-29,39,13103,1116
2022-4-29,16,16806,1258
