Date,Product Category,Store Number,Daily Sales
2021-9-11,A,68,62864
2021-9-11,B,68,31433
2021-9-11,C,68,25966
2021-9-11,D,68,16400
2021-9-11,A,69,62864
2021-9-11,B,69,31433
2021-9-11,C,69,25966
2021-9-11,D,69,16400
2021-9-11,A,70,69849
2021-9-11,B,70,34924
2021-9-11,C,70,28851
2021-9-11,D,70,18221
2021-9-12,A,1,67129
2021-9-12,B,1,33564
2021-9-12,C,1,27727
2021-9-12,D,1,17511
2021-9-12,A,2,60416
2021-9-12,B,2,30208
2021-9-12,C,2,24954
2021-9-12,D,2,15761
2021-9-12,A,3,60416
2021-9-12,B,3,30208
2021-9-12,C,3,24954
2021-9-12,D,3,15761
2021-9-12,A,4,60416
2021-9-12,B,4,30208
2021-9-12,C,4,24954
2021-9-12,D,4,15761
2021-9-12,A,5,60416
2021-9-12,B,5,30208
2021-9-12,C,5,24954
2021-9-12,D,5,15761
2021-9-12,A,6,53703
2021-9-12,B,6,26852
2021-9-12,C,6,22182
2021-9-12,D,6,14010
2021-9-12,A,7,53703
2021-9-12,B,7,26852
2021-9-12,C,7,22182
2021-9-12,D,7,14010
2021-9-12,A,8,53703
2021-9-12,B,8,26852
2021-9-12,C,8,22182
2021-9-12,D,8,14010
2021-9-12,A,9,53703
2021-9-12,B,9,26852
2021-9-12,C,9,22182
2021-9-12,D,9,14010
2021-9-12,A,10,53703
2021-9-12,B,10,26852
2021-9-12,C,10,22182
2021-9-12,D,10,14010
2021-9-12,A,11,46990
2021-9-12,B,11,23495
2021-9-12,C,11,19408
2021-9-12,D,11,12258
2021-9-12,A,12,46990
2021-9-12,B,12,23495
2021-9-12,C,12,19408
2021-9-12,D,12,12258
2021-9-12,A,13,46990
2021-9-12,B,13,23495
2021-9-12,C,13,19408
2021-9-12,D,13,12258
2021-9-12,A,14,46990
2021-9-12,B,14,23495
2021-9-12,C,14,19408
2021-9-12,D,14,12258
2021-9-12,A,15,46990
2021-9-12,B,15,23495
2021-9-12,C,15,19408
2021-9-12,D,15,12258
2021-9-12,A,16,46990
2021-9-12,B,16,23495
2021-9-12,C,16,19408
2021-9-12,D,16,12258
2021-9-12,A,17,46990
2021-9-12,B,17,23495
2021-9-12,C,17,19408
2021-9-12,D,17,12258
2021-9-12,A,18,46990
2021-9-12,B,18,23495
2021-9-12,C,18,19408
2021-9-12,D,18,12258
2021-9-12,A,19,40277
2021-9-12,B,19,20139
2021-9-12,C,19,16636
2021-9-12,D,19,10507
2021-9-12,A,20,40277
2021-9-12,B,20,20139
2021-9-12,C,20,16636
2021-9-12,D,20,10507
2021-9-12,A,21,40277
2021-9-12,B,21,20139
2021-9-12,C,21,16636
2021-9-12,D,21,10507
2021-9-12,A,22,40277
2021-9-12,B,22,20139
2021-9-12,C,22,16636
2021-9-12,D,22,10507
2021-9-12,A,23,40277
2021-9-12,B,23,20139
2021-9-12,C,23,16636
2021-9-12,D,23,10507
2021-9-12,A,24,40277
2021-9-12,B,24,20139
2021-9-12,C,24,16636
2021-9-12,D,24,10507
2021-9-12,A,25,40277
2021-9-12,B,25,20139
2021-9-12,C,25,16636
2021-9-12,D,25,10507
2021-9-12,A,26,40277
2021-9-12,B,26,20139
2021-9-12,C,26,16636
2021-9-12,D,26,10507
2021-9-12,A,27,67129
2021-9-12,B,27,33564
2021-9-12,C,27,27727
2021-9-12,D,27,17511
2021-9-12,A,28,60416
2021-9-12,B,28,30208
2021-9-12,C,28,24954
2021-9-12,D,28,15761
2021-9-12,A,29,60416
2021-9-12,B,29,30208
2021-9-12,C,29,24954
2021-9-12,D,29,15761
2021-9-12,A,30,60416
2021-9-12,B,30,30208
2021-9-12,C,30,24954
2021-9-12,D,30,15761
2021-9-12,A,31,60416
2021-9-12,B,31,30208
2021-9-12,C,31,24954
2021-9-12,D,31,15761
2021-9-12,A,32,53703
2021-9-12,B,32,26852
2021-9-12,C,32,22182
2021-9-12,D,32,14010
2021-9-12,A,33,53703
2021-9-12,B,33,26852
2021-9-12,C,33,22182
2021-9-12,D,33,14010
2021-9-12,A,34,53703
2021-9-12,B,34,26852
2021-9-12,C,34,22182
2021-9-12,D,34,14010
2021-9-12,A,35,53703
2021-9-12,B,35,26852
2021-9-12,C,35,22182
2021-9-12,D,35,14010
2021-9-12,A,36,53703
2021-9-12,B,36,26852
2021-9-12,C,36,22182
2021-9-12,D,36,14010
2021-9-12,A,37,46990
2021-9-12,B,37,23495
2021-9-12,C,37,19408
2021-9-12,D,37,12258
2021-9-12,A,38,46990
2021-9-12,B,38,23495
2021-9-12,C,38,19408
2021-9-12,D,38,12258
2021-9-12,A,39,46990
2021-9-12,B,39,23495
2021-9-12,C,39,19408
2021-9-12,D,39,12258
2021-9-12,A,40,46990
2021-9-12,B,40,23495
2021-9-12,C,40,19408
2021-9-12,D,40,12258
2021-9-12,A,41,46990
2021-9-12,B,41,23495
2021-9-12,C,41,19408
2021-9-12,D,41,12258
2021-9-12,A,42,46990
2021-9-12,B,42,23495
2021-9-12,C,42,19408
2021-9-12,D,42,12258
2021-9-12,A,43,46990
2021-9-12,B,43,23495
2021-9-12,C,43,19408
2021-9-12,D,43,12258
2021-9-12,A,44,46990
2021-9-12,B,44,23495
2021-9-12,C,44,19408
2021-9-12,D,44,12258
2021-9-12,A,45,40277
2021-9-12,B,45,20139
2021-9-12,C,45,16636
2021-9-12,D,45,10507
2021-9-12,A,46,40277
2021-9-12,B,46,20139
2021-9-12,C,46,16636
2021-9-12,D,46,10507
2021-9-12,A,47,40277
2021-9-12,B,47,20139
2021-9-12,C,47,16636
2021-9-12,D,47,10507
2021-9-12,A,48,40277
2021-9-12,B,48,20139
2021-9-12,C,48,16636
2021-9-12,D,48,10507
2021-9-12,A,49,40277
2021-9-12,B,49,20139
2021-9-12,C,49,16636
2021-9-12,D,49,10507
2021-9-12,A,50,67129
2021-9-12,B,50,33564
2021-9-12,C,50,27727
2021-9-12,D,50,17511
2021-9-12,A,51,60416
2021-9-12,B,51,30208
2021-9-12,C,51,24954
2021-9-12,D,51,15761
2021-9-12,A,52,60416
2021-9-12,B,52,30208
2021-9-12,C,52,24954
2021-9-12,D,52,15761
2021-9-12,A,53,60416
2021-9-12,B,53,30208
2021-9-12,C,53,24954
2021-9-12,D,53,15761
2021-9-12,A,54,60416
2021-9-12,B,54,30208
2021-9-12,C,54,24954
2021-9-12,D,54,15761
2021-9-12,A,55,53703
2021-9-12,B,55,26852
2021-9-12,C,55,22182
2021-9-12,D,55,14010
2021-9-12,A,56,53703
2021-9-12,B,56,26852
2021-9-12,C,56,22182
2021-9-12,D,56,14010
2021-9-12,A,57,53703
2021-9-12,B,57,26852
2021-9-12,C,57,22182
2021-9-12,D,57,14010
2021-9-12,A,58,53703
2021-9-12,B,58,26852
2021-9-12,C,58,22182
2021-9-12,D,58,14010
2021-9-12,A,59,53703
2021-9-12,B,59,26852
2021-9-12,C,59,22182
2021-9-12,D,59,14010
2021-9-12,A,60,46990
2021-9-12,B,60,23495
2021-9-12,C,60,19408
2021-9-12,D,60,12258
2021-9-12,A,61,46990
2021-9-12,B,61,23495
2021-9-12,C,61,19408
2021-9-12,D,61,12258
2021-9-12,A,62,46990
2021-9-12,B,62,23495
2021-9-12,C,62,19408
2021-9-12,D,62,12258
2021-9-12,A,63,46990
2021-9-12,B,63,23495
2021-9-12,C,63,19408
2021-9-12,D,63,12258
2021-9-12,A,64,46990
2021-9-12,B,64,23495
2021-9-12,C,64,19408
2021-9-12,D,64,12258
2021-9-12,A,65,67129
2021-9-12,B,65,33564
2021-9-12,C,65,27727
2021-9-12,D,65,17511
2021-9-12,A,66,60416
2021-9-12,B,66,30208
2021-9-12,C,66,24954
2021-9-12,D,66,15761
2021-9-12,A,67,60416
2021-9-12,B,67,30208
2021-9-12,C,67,24954
2021-9-12,D,67,15761
2021-9-12,A,68,60416
2021-9-12,B,68,30208
2021-9-12,C,68,24954
2021-9-12,D,68,15761
2021-9-12,A,69,60416
2021-9-12,B,69,30208
2021-9-12,C,69,24954
2021-9-12,D,69,15761
2021-9-12,A,70,67129
2021-9-12,B,70,33564
2021-9-12,C,70,27727
2021-9-12,D,70,17511
2021-9-13,A,1,40278
2021-9-13,B,1,20139
2021-9-13,C,1,16636
2021-9-13,D,1,10507
2021-9-13,A,2,36250
2021-9-13,B,2,18124
2021-9-13,C,2,14973
2021-9-13,D,2,9457
2021-9-13,A,3,36250
2021-9-13,B,3,18124
2021-9-13,C,3,14973
2021-9-13,D,3,9457
2021-9-13,A,4,36250
2021-9-13,B,4,18124
2021-9-13,C,4,14973
2021-9-13,D,4,9457
2021-9-13,A,5,36250
2021-9-13,B,5,18124
2021-9-13,C,5,14973
2021-9-13,D,5,9457
2021-9-13,A,6,32222
2021-9-13,B,6,16111
2021-9-13,C,6,13310
2021-9-13,D,6,8406
2021-9-13,A,7,32222
2021-9-13,B,7,16111
2021-9-13,C,7,13310
2021-9-13,D,7,8406
2021-9-13,A,8,32222
2021-9-13,B,8,16111
2021-9-13,C,8,13310
2021-9-13,D,8,8406
2021-9-13,A,9,32222
2021-9-13,B,9,16111
2021-9-13,C,9,13310
2021-9-13,D,9,8406
2021-9-13,A,10,32222
2021-9-13,B,10,16111
2021-9-13,C,10,13310
2021-9-13,D,10,8406
2021-9-13,A,11,28195
2021-9-13,B,11,14097
2021-9-13,C,11,11645
2021-9-13,D,11,7356
2021-9-13,A,12,28195
2021-9-13,B,12,14097
2021-9-13,C,12,11645
2021-9-13,D,12,7356
2021-9-13,A,13,28195
2021-9-13,B,13,14097
2021-9-13,C,13,11645
2021-9-13,D,13,7356
2021-9-13,A,14,28195
2021-9-13,B,14,14097
2021-9-13,C,14,11645
2021-9-13,D,14,7356
2021-9-13,A,15,28195
2021-9-13,B,15,14097
2021-9-13,C,15,11645
2021-9-13,D,15,7356
2021-9-13,A,16,28195
2021-9-13,B,16,14097
2021-9-13,C,16,11645
2021-9-13,D,16,7356
2021-9-13,A,17,28195
2021-9-13,B,17,14097
2021-9-13,C,17,11645
2021-9-13,D,17,7356
2021-9-13,A,18,28195
2021-9-13,B,18,14097
2021-9-13,C,18,11645
2021-9-13,D,18,7356
2021-9-13,A,19,24167
2021-9-13,B,19,12083
2021-9-13,C,19,9982
2021-9-13,D,19,6304
2021-9-13,A,20,24167
2021-9-13,B,20,12083
2021-9-13,C,20,9982
2021-9-13,D,20,6304
2021-9-13,A,21,24167
2021-9-13,B,21,12083
2021-9-13,C,21,9982
2021-9-13,D,21,6304
2021-9-13,A,22,24167
2021-9-13,B,22,12083
2021-9-13,C,22,9982
2021-9-13,D,22,6304
2021-9-13,A,23,24167
2021-9-13,B,23,12083
2021-9-13,C,23,9982
2021-9-13,D,23,6304
2021-9-13,A,24,24167
2021-9-13,B,24,12083
2021-9-13,C,24,9982
2021-9-13,D,24,6304
2021-9-13,A,25,24167
2021-9-13,B,25,12083
2021-9-13,C,25,9982
2021-9-13,D,25,6304
2021-9-13,A,26,24167
2021-9-13,B,26,12083
2021-9-13,C,26,9982
2021-9-13,D,26,6304
2021-9-13,A,27,40278
2021-9-13,B,27,20139
2021-9-13,C,27,16636
2021-9-13,D,27,10507
2021-9-13,A,28,36250
2021-9-13,B,28,18124
2021-9-13,C,28,14973
2021-9-13,D,28,9457
2021-9-13,A,29,36250
2021-9-13,B,29,18124
2021-9-13,C,29,14973
2021-9-13,D,29,9457
2021-9-13,A,30,36250
2021-9-13,B,30,18124
2021-9-13,C,30,14973
2021-9-13,D,30,9457
2021-9-13,A,31,36250
2021-9-13,B,31,18124
2021-9-13,C,31,14973
2021-9-13,D,31,9457
2021-9-13,A,32,32222
2021-9-13,B,32,16111
2021-9-13,C,32,13310
2021-9-13,D,32,8406
2021-9-13,A,33,32222
2021-9-13,B,33,16111
2021-9-13,C,33,13310
2021-9-13,D,33,8406
2021-9-13,A,34,32222
2021-9-13,B,34,16111
2021-9-13,C,34,13310
2021-9-13,D,34,8406
2021-9-13,A,35,32222
2021-9-13,B,35,16111
2021-9-13,C,35,13310
2021-9-13,D,35,8406
2021-9-13,A,36,32222
2021-9-13,B,36,16111
2021-9-13,C,36,13310
2021-9-13,D,36,8406
2021-9-13,A,37,28195
2021-9-13,B,37,14097
2021-9-13,C,37,11645
2021-9-13,D,37,7356
2021-9-13,A,38,28195
2021-9-13,B,38,14097
2021-9-13,C,38,11645
2021-9-13,D,38,7356
2021-9-13,A,39,28195
2021-9-13,B,39,14097
2021-9-13,C,39,11645
2021-9-13,D,39,7356
2021-9-13,A,40,28195
2021-9-13,B,40,14097
2021-9-13,C,40,11645
2021-9-13,D,40,7356
2021-9-13,A,41,28195
2021-9-13,B,41,14097
2021-9-13,C,41,11645
2021-9-13,D,41,7356
2021-9-13,A,42,28195
2021-9-13,B,42,14097
2021-9-13,C,42,11645
2021-9-13,D,42,7356
2021-9-13,A,43,28195
2021-9-13,B,43,14097
2021-9-13,C,43,11645
2021-9-13,D,43,7356
2021-9-13,A,44,28195
2021-9-13,B,44,14097
2021-9-13,C,44,11645
2021-9-13,D,44,7356
2021-9-13,A,45,24167
2021-9-13,B,45,12083
2021-9-13,C,45,9982
2021-9-13,D,45,6304
2021-9-13,A,46,24167
2021-9-13,B,46,12083
2021-9-13,C,46,9982
2021-9-13,D,46,6304
2021-9-13,A,47,24167
2021-9-13,B,47,12083
2021-9-13,C,47,9982
2021-9-13,D,47,6304
2021-9-13,A,48,24167
2021-9-13,B,48,12083
2021-9-13,C,48,9982
2021-9-13,D,48,6304
2021-9-13,A,49,24167
2021-9-13,B,49,12083
2021-9-13,C,49,9982
2021-9-13,D,49,6304
2021-9-13,A,50,40278
2021-9-13,B,50,20139
2021-9-13,C,50,16636
2021-9-13,D,50,10507
2021-9-13,A,51,36250
2021-9-13,B,51,18124
2021-9-13,C,51,14973
2021-9-13,D,51,9457
2021-9-13,A,52,36250
2021-9-13,B,52,18124
2021-9-13,C,52,14973
2021-9-13,D,52,9457
2021-9-13,A,53,36250
2021-9-13,B,53,18124
2021-9-13,C,53,14973
2021-9-13,D,53,9457
2021-9-13,A,54,36250
2021-9-13,B,54,18124
2021-9-13,C,54,14973
2021-9-13,D,54,9457
2021-9-13,A,55,32222
2021-9-13,B,55,16111
2021-9-13,C,55,13310
2021-9-13,D,55,8406
2021-9-13,A,56,32222
2021-9-13,B,56,16111
2021-9-13,C,56,13310
2021-9-13,D,56,8406
2021-9-13,A,57,32222
2021-9-13,B,57,16111
2021-9-13,C,57,13310
2021-9-13,D,57,8406
2021-9-13,A,58,32222
2021-9-13,B,58,16111
2021-9-13,C,58,13310
2021-9-13,D,58,8406
2021-9-13,A,59,32222
2021-9-13,B,59,16111
2021-9-13,C,59,13310
2021-9-13,D,59,8406
2021-9-13,A,60,28195
2021-9-13,B,60,14097
2021-9-13,C,60,11645
2021-9-13,D,60,7356
2021-9-13,A,61,28195
2021-9-13,B,61,14097
2021-9-13,C,61,11645
2021-9-13,D,61,7356
2021-9-13,A,62,28195
2021-9-13,B,62,14097
2021-9-13,C,62,11645
2021-9-13,D,62,7356
2021-9-13,A,63,28195
2021-9-13,B,63,14097
2021-9-13,C,63,11645
2021-9-13,D,63,7356
2021-9-13,A,64,28195
2021-9-13,B,64,14097
2021-9-13,C,64,11645
2021-9-13,D,64,7356
2021-9-13,A,65,40278
2021-9-13,B,65,20139
2021-9-13,C,65,16636
2021-9-13,D,65,10507
2021-9-13,A,66,36250
2021-9-13,B,66,18124
2021-9-13,C,66,14973
2021-9-13,D,66,9457
2021-9-13,A,67,36250
2021-9-13,B,67,18124
2021-9-13,C,67,14973
2021-9-13,D,67,9457
2021-9-13,A,68,36250
2021-9-13,B,68,18124
2021-9-13,C,68,14973
2021-9-13,D,68,9457
2021-9-13,A,69,36250
2021-9-13,B,69,18124
2021-9-13,C,69,14973
2021-9-13,D,69,9457
2021-9-13,A,70,40278
2021-9-13,B,70,20139
2021-9-13,C,70,16636
2021-9-13,D,70,10507
2021-9-14,A,1,39262
2021-9-14,B,1,19631
2021-9-14,C,1,16216
2021-9-14,D,1,10242
2021-9-14,A,2,35336
2021-9-14,B,2,17668
2021-9-14,C,2,14595
2021-9-14,D,2,9218
2021-9-14,A,3,35336
2021-9-14,B,3,17668
2021-9-14,C,3,14595
2021-9-14,D,3,9218
2021-9-14,A,4,35336
2021-9-14,B,4,17668
2021-9-14,C,4,14595
2021-9-14,D,4,9218
2021-9-14,A,5,35336
2021-9-14,B,5,17668
2021-9-14,C,5,14595
2021-9-14,D,5,9218
2021-9-14,A,6,31409
2021-9-14,B,6,15705
2021-9-14,C,6,12974
2021-9-14,D,6,8194
2021-9-14,A,7,31409
2021-9-14,B,7,15705
2021-9-14,C,7,12974
2021-9-14,D,7,8194
2021-9-14,A,8,31409
2021-9-14,B,8,15705
2021-9-14,C,8,12974
2021-9-14,D,8,8194
2021-9-14,A,9,31409
2021-9-14,B,9,15705
2021-9-14,C,9,12974
2021-9-14,D,9,8194
2021-9-14,A,10,31409
2021-9-14,B,10,15705
2021-9-14,C,10,12974
2021-9-14,D,10,8194
2021-9-14,A,11,27483
2021-9-14,B,11,13741
2021-9-14,C,11,11351
2021-9-14,D,11,7169
2021-9-14,A,12,27483
2021-9-14,B,12,13741
2021-9-14,C,12,11351
2021-9-14,D,12,7169
2021-9-14,A,13,27483
2021-9-14,B,13,13741
2021-9-14,C,13,11351
2021-9-14,D,13,7169
2021-9-14,A,14,27483
2021-9-14,B,14,13741
2021-9-14,C,14,11351
2021-9-14,D,14,7169
2021-9-14,A,15,27483
2021-9-14,B,15,13741
2021-9-14,C,15,11351
2021-9-14,D,15,7169
2021-9-14,A,16,27483
2021-9-14,B,16,13741
2021-9-14,C,16,11351
2021-9-14,D,16,7169
2021-9-14,A,17,27483
2021-9-14,B,17,13741
2021-9-14,C,17,11351
2021-9-14,D,17,7169
2021-9-14,A,18,27483
2021-9-14,B,18,13741
2021-9-14,C,18,11351
2021-9-14,D,18,7169
2021-9-14,A,19,23558
2021-9-14,B,19,11778
2021-9-14,C,19,9730
2021-9-14,D,19,6146
2021-9-14,A,20,23558
2021-9-14,B,20,11778
2021-9-14,C,20,9730
2021-9-14,D,20,6146
2021-9-14,A,21,23558
2021-9-14,B,21,11778
2021-9-14,C,21,9730
2021-9-14,D,21,6146
2021-9-14,A,22,23558
2021-9-14,B,22,11778
2021-9-14,C,22,9730
2021-9-14,D,22,6146
2021-9-14,A,23,23558
2021-9-14,B,23,11778
2021-9-14,C,23,9730
2021-9-14,D,23,6146
2021-9-14,A,24,23558
2021-9-14,B,24,11778
2021-9-14,C,24,9730
2021-9-14,D,24,6146
2021-9-14,A,25,23558
2021-9-14,B,25,11778
2021-9-14,C,25,9730
2021-9-14,D,25,6146
2021-9-14,A,26,23558
2021-9-14,B,26,11778
2021-9-14,C,26,9730
2021-9-14,D,26,6146
2021-9-14,A,27,39262
2021-9-14,B,27,19631
2021-9-14,C,27,16216
2021-9-14,D,27,10242
2021-9-14,A,28,35336
2021-9-14,B,28,17668
2021-9-14,C,28,14595
2021-9-14,D,28,9218
2021-9-14,A,29,35336
2021-9-14,B,29,17668
2021-9-14,C,29,14595
2021-9-14,D,29,9218
2021-9-14,A,30,35336
2021-9-14,B,30,17668
2021-9-14,C,30,14595
2021-9-14,D,30,9218
2021-9-14,A,31,35336
2021-9-14,B,31,17668
2021-9-14,C,31,14595
2021-9-14,D,31,9218
2021-9-14,A,32,31409
2021-9-14,B,32,15705
2021-9-14,C,32,12974
2021-9-14,D,32,8194
2021-9-14,A,33,31409
2021-9-14,B,33,15705
2021-9-14,C,33,12974
2021-9-14,D,33,8194
2021-9-14,A,34,31409
2021-9-14,B,34,15705
2021-9-14,C,34,12974
2021-9-14,D,34,8194
2021-9-14,A,35,31409
2021-9-14,B,35,15705
2021-9-14,C,35,12974
2021-9-14,D,35,8194
2021-9-14,A,36,31409
2021-9-14,B,36,15705
2021-9-14,C,36,12974
2021-9-14,D,36,8194
2021-9-14,A,37,27483
2021-9-14,B,37,13741
2021-9-14,C,37,11351
2021-9-14,D,37,7169
2021-9-14,A,38,27483
2021-9-14,B,38,13741
2021-9-14,C,38,11351
2021-9-14,D,38,7169
2021-9-14,A,39,27483
2021-9-14,B,39,13741
2021-9-14,C,39,11351
2021-9-14,D,39,7169
2021-9-14,A,40,27483
2021-9-14,B,40,13741
2021-9-14,C,40,11351
2021-9-14,D,40,7169
2021-9-14,A,41,27483
2021-9-14,B,41,13741
2021-9-14,C,41,11351
2021-9-14,D,41,7169
2021-9-14,A,42,27483
2021-9-14,B,42,13741
2021-9-14,C,42,11351
2021-9-14,D,42,7169
2021-9-14,A,43,27483
2021-9-14,B,43,13741
2021-9-14,C,43,11351
2021-9-14,D,43,7169
2021-9-14,A,44,27483
2021-9-14,B,44,13741
2021-9-14,C,44,11351
2021-9-14,D,44,7169
2021-9-14,A,45,23558
2021-9-14,B,45,11778
2021-9-14,C,45,9730
2021-9-14,D,45,6146
2021-9-14,A,46,23558
2021-9-14,B,46,11778
2021-9-14,C,46,9730
2021-9-14,D,46,6146
2021-9-14,A,47,23558
2021-9-14,B,47,11778
2021-9-14,C,47,9730
2021-9-14,D,47,6146
2021-9-14,A,48,23558
2021-9-14,B,48,11778
2021-9-14,C,48,9730
2021-9-14,D,48,6146
2021-9-14,A,49,23558
2021-9-14,B,49,11778
2021-9-14,C,49,9730
2021-9-14,D,49,6146
2021-9-14,A,50,39262
2021-9-14,B,50,19631
2021-9-14,C,50,16216
2021-9-14,D,50,10242
2021-9-14,A,51,35336
2021-9-14,B,51,17668
2021-9-14,C,51,14595
2021-9-14,D,51,9218
2021-9-14,A,52,35336
2021-9-14,B,52,17668
2021-9-14,C,52,14595
2021-9-14,D,52,9218
2021-9-14,A,53,35336
2021-9-14,B,53,17668
2021-9-14,C,53,14595
2021-9-14,D,53,9218
2021-9-14,A,54,35336
2021-9-14,B,54,17668
2021-9-14,C,54,14595
2021-9-14,D,54,9218
2021-9-14,A,55,31409
2021-9-14,B,55,15705
2021-9-14,C,55,12974
2021-9-14,D,55,8194
2021-9-14,A,56,31409
2021-9-14,B,56,15705
2021-9-14,C,56,12974
2021-9-14,D,56,8194
2021-9-14,A,57,31409
2021-9-14,B,57,15705
2021-9-14,C,57,12974
2021-9-14,D,57,8194
2021-9-14,A,58,31409
2021-9-14,B,58,15705
2021-9-14,C,58,12974
2021-9-14,D,58,8194
2021-9-14,A,59,31409
2021-9-14,B,59,15705
2021-9-14,C,59,12974
2021-9-14,D,59,8194
2021-9-14,A,60,27483
2021-9-14,B,60,13741
2021-9-14,C,60,11351
2021-9-14,D,60,7169
2021-9-14,A,61,27483
2021-9-14,B,61,13741
2021-9-14,C,61,11351
2021-9-14,D,61,7169
2021-9-14,A,62,27483
2021-9-14,B,62,13741
2021-9-14,C,62,11351
2021-9-14,D,62,7169
2021-9-14,A,63,27483
2021-9-14,B,63,13741
2021-9-14,C,63,11351
2021-9-14,D,63,7169
2021-9-14,A,64,27483
2021-9-14,B,64,13741
2021-9-14,C,64,11351
2021-9-14,D,64,7169
2021-9-14,A,65,39262
2021-9-14,B,65,19631
2021-9-14,C,65,16216
2021-9-14,D,65,10242
2021-9-14,A,66,35336
2021-9-14,B,66,17668
2021-9-14,C,66,14595
2021-9-14,D,66,9218
2021-9-14,A,67,35336
2021-9-14,B,67,17668
2021-9-14,C,67,14595
2021-9-14,D,67,9218
2021-9-14,A,68,35336
2021-9-14,B,68,17668
2021-9-14,C,68,14595
2021-9-14,D,68,9218
2021-9-14,A,69,35336
2021-9-14,B,69,17668
2021-9-14,C,69,14595
2021-9-14,D,69,9218
2021-9-14,A,70,39262
2021-9-14,B,70,19631
2021-9-14,C,70,16216
2021-9-14,D,70,10242
2021-9-15,A,1,55276
2021-9-15,B,1,27637
2021-9-15,C,1,22831
2021-9-15,D,1,14420
2021-9-15,A,2,49749
2021-9-15,B,2,24874
2021-9-15,C,2,20548
2021-9-15,D,2,12978
2021-9-15,A,3,49749
2021-9-15,B,3,24874
2021-9-15,C,3,20548
2021-9-15,D,3,12978
2021-9-15,A,4,49749
2021-9-15,B,4,24874
2021-9-15,C,4,20548
2021-9-15,D,4,12978
2021-9-15,A,5,49749
2021-9-15,B,5,24874
2021-9-15,C,5,20548
2021-9-15,D,5,12978
2021-9-15,A,6,44220
2021-9-15,B,6,22110
2021-9-15,C,6,18266
2021-9-15,D,6,11536
2021-9-15,A,7,44220
2021-9-15,B,7,22110
2021-9-15,C,7,18266
2021-9-15,D,7,11536
2021-9-15,A,8,44220
2021-9-15,B,8,22110
2021-9-15,C,8,18266
2021-9-15,D,8,11536
2021-9-15,A,9,44220
2021-9-15,B,9,22110
2021-9-15,C,9,18266
2021-9-15,D,9,11536
2021-9-15,A,10,44220
2021-9-15,B,10,22110
2021-9-15,C,10,18266
2021-9-15,D,10,11536
2021-9-15,A,11,38693
2021-9-15,B,11,19347
2021-9-15,C,11,15982
2021-9-15,D,11,10094
2021-9-15,A,12,38693
2021-9-15,B,12,19347
2021-9-15,C,12,15982
2021-9-15,D,12,10094
2021-9-15,A,13,38693
2021-9-15,B,13,19347
2021-9-15,C,13,15982
2021-9-15,D,13,10094
2021-9-15,A,14,38693
2021-9-15,B,14,19347
2021-9-15,C,14,15982
2021-9-15,D,14,10094
2021-9-15,A,15,38693
2021-9-15,B,15,19347
2021-9-15,C,15,15982
2021-9-15,D,15,10094
2021-9-15,A,16,38693
2021-9-15,B,16,19347
2021-9-15,C,16,15982
2021-9-15,D,16,10094
2021-9-15,A,17,38693
2021-9-15,B,17,19347
2021-9-15,C,17,15982
2021-9-15,D,17,10094
2021-9-15,A,18,38693
2021-9-15,B,18,19347
2021-9-15,C,18,15982
2021-9-15,D,18,10094
2021-9-15,A,19,33166
2021-9-15,B,19,16583
2021-9-15,C,19,13699
2021-9-15,D,19,8652
2021-9-15,A,20,33166
2021-9-15,B,20,16583
2021-9-15,C,20,13699
2021-9-15,D,20,8652
2021-9-15,A,21,33166
2021-9-15,B,21,16583
2021-9-15,C,21,13699
2021-9-15,D,21,8652
2021-9-15,A,22,33166
2021-9-15,B,22,16583
2021-9-15,C,22,13699
2021-9-15,D,22,8652
2021-9-15,A,23,33166
2021-9-15,B,23,16583
2021-9-15,C,23,13699
2021-9-15,D,23,8652
2021-9-15,A,24,33166
2021-9-15,B,24,16583
2021-9-15,C,24,13699
2021-9-15,D,24,8652
2021-9-15,A,25,33166
2021-9-15,B,25,16583
2021-9-15,C,25,13699
2021-9-15,D,25,8652
2021-9-15,A,26,33166
2021-9-15,B,26,16583
2021-9-15,C,26,13699
2021-9-15,D,26,8652
2021-9-15,A,27,55276
2021-9-15,B,27,27637
2021-9-15,C,27,22831
2021-9-15,D,27,14420
2021-9-15,A,28,49749
2021-9-15,B,28,24874
2021-9-15,C,28,20548
2021-9-15,D,28,12978
2021-9-15,A,29,49749
2021-9-15,B,29,24874
2021-9-15,C,29,20548
2021-9-15,D,29,12978
2021-9-15,A,30,49749
2021-9-15,B,30,24874
2021-9-15,C,30,20548
2021-9-15,D,30,12978
2021-9-15,A,31,49749
2021-9-15,B,31,24874
2021-9-15,C,31,20548
2021-9-15,D,31,12978
2021-9-15,A,32,44220
2021-9-15,B,32,22110
2021-9-15,C,32,18266
2021-9-15,D,32,11536
2021-9-15,A,33,44220
2021-9-15,B,33,22110
2021-9-15,C,33,18266
2021-9-15,D,33,11536
2021-9-15,A,34,44220
2021-9-15,B,34,22110
2021-9-15,C,34,18266
2021-9-15,D,34,11536
2021-9-15,A,35,44220
2021-9-15,B,35,22110
2021-9-15,C,35,18266
2021-9-15,D,35,11536
2021-9-15,A,36,44220
2021-9-15,B,36,22110
2021-9-15,C,36,18266
2021-9-15,D,36,11536
2021-9-15,A,37,38693
2021-9-15,B,37,19347
